pcd2,oscty,ced,oslaua,osward,parish,oseast1m,osnrth1m,oshlthau,nhser,ctry,rgn,streg,pcon,eer,teclec,ttwa,pct,itl,statsward,casward,park,oa11,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp,oa21,lsoa21,msoa21
GU8  5,E10000030,E58001491,E07000216,E05007437,E04009623,494471,140511,E18000008,E40000005,E92000001,E12000008,5,E14000953,E15000008,E24000029,E30000212,E16000107,E07000216,43ULHJ,43ULHJ,E99999999,E00157749,E01030941,E02006450,E33044703,E38000246,E34002826,E35999999,D1,5B3,51.156067,-0.650531,E37000046,-1,E23000031,26901,E56000012,E54000052,E00157749,E01030941,E02006450
GU8  6,E10000030,E58001532,E07000216,E05007417,E04009612,491413,142856,E18000008,E40000005,E92000001,E12000008,5,E14000953,E15000008,E24000029,E30000212,E16000107,E07000216,43ULGM,43ULGM,E99999999,['E00155428' 'E00157442'],E01030878,E02006449,E33044706,E38000246,E34004463,E35999999,E1,5B2,51.177634,-0.693639,E37000046,-1,E23000031,25709,E56000012,E54000052,['E00155428' 'E00157442'],E01030878,E02006449
GU9  0,E10000030,E58001486,E07000216,E05007425,E04009614,483915,148901,E18000008,E40000005,E92000001,E12000008,5,E14000953,E15000008,E24000029,E30000212,E16000107,E07000216,43ULGW,43ULGW,E99999999,['E00157501' 'E00157552'],E01030899,E02006440,E33044660,E38000252,E34004885,E35000207,C1,6A4,51.233137,-0.799476,E37000046,-1,E23000031,27166,E56000012,E54000034,['E00157501' 'E00157552'],E01030899,E02006440
GU9  1,E10000030,E58001485,E07000216,E05007420,E04009614,483794,146815,E18000008,E40000005,E92000001,E12000008,5,E14000953,E15000008,E24000029,E30000212,E16000107,E07000216,43ULGQ,43ULGQ,E99999999,E00157480,E01030885,E02006441,E33039087,E38000252,E34004885,E35001198,C1,2A3,51.214398,-0.801686,E37000046,-1,E23000031,26573,E56000012,E54000034,E00157480,E01030885,E02006441
GU9  7,E10000030,E58001485,E07000216,E05007420,E04009614,483774,146840,E18000008,E40000005,E92000001,E12000008,5,E14000953,E15000008,E24000029,E30000212,E16000107,E07000216,43ULGQ,43ULGQ,E99999999,E00157480,E01030885,E02006441,E33044664,E38000252,E34004885,E35001198,C1,5B2,51.214628,-0.801969,E37000046,-1,E23000031,24863,E56000012,E54000034,E00157480,E01030885,E02006441
GU9  8,E10000030,E58001485,E07000216,E05007421,E04009614,484152,145784,E18000008,E40000005,E92000001,E12000008,5,E14000953,E15000008,E24000029,E30000212,E16000107,E07000216,43ULGR,43ULGR,E99999999,E00157464,E01030888,E02006444,E33044680,E38000252,E34004885,E35001198,C1,5B1,51.205073,-0.796821,E37000046,-1,E23000031,28516,E56000012,E54000034,E00157464,E01030888,E02006444
GU9  9,E10000030,E58001486,E07000216,E05007426,E04009614,485530,148507,E18000008,E40000005,E92000001,E12000008,5,E14000953,E15000008,E24000029,E30000212,E16000107,E07000216,43ULGX,43ULGX,E99999999,E00157562,E01030903,E02006439,E33044658,E38000252,E34004885,E35000207,C1,5B3,51.229344,-0.776445,E37000046,-1,E23000031,28416,E56000012,E54000034,E00157562,E01030903,E02006439
GY1  1,L99999999,L99999999,L99999999,L99999999,L99999999,-1,-1,L00000002,L99999999,L93000001,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,99ZZ00,99ZZ00,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,Z9,9Z9,99.999999,0,L99999999,L99999999,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999
GY1  2,L99999999,L99999999,L99999999,L99999999,L99999999,-1,-1,L00000002,L99999999,L93000001,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,99ZZ00,99ZZ00,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,Z9,9Z9,99.999999,0,L99999999,L99999999,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999
GY1  3,L99999999,L99999999,L99999999,L99999999,L99999999,-1,-1,L00000002,L99999999,L93000001,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,99ZZ00,99ZZ00,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,Z9,9Z9,99.999999,0,L99999999,L99999999,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999
GY1  4,L99999999,L99999999,L99999999,L99999999,L99999999,-1,-1,L00000002,L99999999,L93000001,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,99ZZ00,99ZZ00,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,Z9,9Z9,99.999999,0,L99999999,L99999999,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999
GY1  6,L99999999,L99999999,L99999999,L99999999,L99999999,-1,-1,L00000002,L99999999,L93000001,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,99ZZ00,99ZZ00,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,Z9,9Z9,99.999999,0,L99999999,L99999999,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999
GY1  7,L99999999,L99999999,L99999999,L99999999,L99999999,-1,-1,L00000002,L99999999,L93000001,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,99ZZ00,99ZZ00,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,Z9,9Z9,99.999999,0,L99999999,L99999999,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999
GY10 1,L99999999,L99999999,L99999999,L99999999,L99999999,-1,-1,L00000002,L99999999,L93000001,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,99ZZ00,99ZZ00,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,Z9,9Z9,99.999999,0,L99999999,L99999999,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999
GY2  4,L99999999,L99999999,L99999999,L99999999,L99999999,-1,-1,L00000002,L99999999,L93000001,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,99ZZ00,99ZZ00,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,Z9,9Z9,99.999999,0,L99999999,L99999999,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999
GY3  5,L99999999,L99999999,L99999999,L99999999,L99999999,-1,-1,L00000002,L99999999,L93000001,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,99ZZ00,99ZZ00,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,Z9,9Z9,99.999999,0,L99999999,L99999999,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999
GY4  6,L99999999,L99999999,L99999999,L99999999,L99999999,-1,-1,L00000002,L99999999,L93000001,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,99ZZ00,99ZZ00,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,Z9,9Z9,99.999999,0,L99999999,L99999999,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999
GY5  7,L99999999,L99999999,L99999999,L99999999,L99999999,-1,-1,L00000002,L99999999,L93000001,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,99ZZ00,99ZZ00,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,Z9,9Z9,99.999999,0,L99999999,L99999999,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999
GY6  8,L99999999,L99999999,L99999999,L99999999,L99999999,-1,-1,L00000002,L99999999,L93000001,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,99ZZ00,99ZZ00,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,Z9,9Z9,99.999999,0,L99999999,L99999999,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999
GY7  9,L99999999,L99999999,L99999999,L99999999,L99999999,-1,-1,L00000002,L99999999,L93000001,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,99ZZ00,99ZZ00,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,Z9,9Z9,99.999999,0,L99999999,L99999999,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999
GY8  0,L99999999,L99999999,L99999999,L99999999,L99999999,-1,-1,L00000002,L99999999,L93000001,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,99ZZ00,99ZZ00,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,Z9,9Z9,99.999999,0,L99999999,L99999999,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999
GY9  3,L99999999,L99999999,L99999999,L99999999,L99999999,-1,-1,L00000003,L99999999,L93000001,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,99ZZ00,99ZZ00,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,L99999999,Z9,9Z9,99.999999,0,L99999999,L99999999,L99999999,0,L99999999,L99999999,L99999999,L99999999,L99999999
HA0  1,E99999999,E99999999,E09000005,E05013496,E43000195,518250,183636,E18000007,E40000003,E92000001,E12000007,5,E14000592,E15000007,E24000013,E30000234,E16000045,E09000005,00AEGJ,00AEGJ,E99999999,E00174705,E01000472,E02000121,E33032703,E38000256,E34004707,E35000585,A1,4B1,51.539246,-0.296341,E37000051,-1,E23000001,13046,E56000021,E54000027,E00178978,E01000472,E02000121
HA0  2,E99999999,E99999999,E09000005,E05013511,E43000195,516947,185472,E18000007,E40000003,E92000001,E12000007,5,E14000592,E15000007,E24000013,E30000234,E16000045,E09000005,00AEHB,00AEHB,E99999999,['E00002744' 'E00002964'],E01000609,E02000108,E33032655,E38000256,E34004707,E35000585,A1,4B1,51.556018,-0.314512,E37000051,-1,E23000001,12958,E56000021,E54000027,['E00002744' 'E00002964'],E01000609,E02000108
HA0  3,E99999999,E99999999,E09000005,E05013505,E43000195,517082,186157,E18000007,E40000003,E92000001,E12000007,5,E14000592,E15000007,E24000013,E30000234,E16000045,E09000005,00AEGW,00AEGW,E99999999,E00174690,E01000607,E02000105,['E33032621' 'E33032639'],E38000256,E34004707,E35000585,A1,4C2,51.562147,-0.312337,E37000051,-1,E23000001,16776,E56000021,E54000027,E00174690,E01000607,E02000105
HA0  4,E99999999,E99999999,E09000005,E05013514,E43000195,518159,184448,E18000007,E40000003,E92000001,E12000007,5,E14000592,E15000007,E24000013,E30000234,E16000045,E09000005,00AEHE,00AEHE,E99999999,E00002313,E01000473,E02000121,E33032701,E38000256,E34004707,E35000585,A1,4B1,51.546568,-0.297375,E37000051,-1,E23000001,12277,E56000021,E54000027,E00003052,E01000473,E02000121
HA0  9,E99999999,E99999999,E09000005,E05013514,E43000195,517516,184972,E18000007,E40000003,E92000001,E12000007,5,E14000592,E15000007,E24000013,E30000234,E16000045,E09000005,00AEHB,00AEHB,E99999999,E00002950,E01000612,E02000111,E33029167,E38000256,E34004707,E35000585,A1,4C2,51.551409,-0.306458,E37000051,-1,E23000001,12061,E56000021,E54000027,E00002950,E01000612,E02000111
HA1  1,E99999999,E99999999,E09000015,E05013553,E43000205,515233,188646,E18000007,E40000003,E92000001,E12000007,5,E14000732,E15000007,E24000013,E30000234,E16000046,E09000015,00AQGB,00AQGB,E99999999,E00010660,E01002129,E02000452,E33034219,E38000256,E34004707,E35001108,A1,3D1,51.584903,-0.338187,E37000051,-1,E23000001,16953,E56000021,E54000027,E00010660,E01002129,E02000452
HA1  2,E99999999,E99999999,E09000015,E05013546,E43000205,515822,188480,E18000007,E40000003,E92000001,E12000007,5,E14000732,E15000007,E24000013,E30000234,E16000046,E09000015,00AQGB,00AQGB,E99999999,E00010676,E01002126,E02000455,E33034231,E38000256,E34004707,E35001108,A1,3D1,51.583289,-0.329737,E37000051,-1,E23000001,15018,E56000021,E54000027,E00184508,E01002130,E02000455
HA1  3,E99999999,E99999999,E09000015,E05013547,E43000205,515410,186840,E18000007,E40000003,E92000001,E12000007,5,E14000732,E15000007,E24000013,E30000266,E16000046,E09000015,00AQGC,00AQGC,E99999999,E00010720,E01002135,E02000461,E33034252,E38000256,E34004707,E35001108,A1,4C2,51.568632,-0.336229,E37000051,-1,E23000001,21755,E56000021,E54000027,E00010720,E01002135,E02000461
HA1  4,E99999999,E99999999,E09000015,E05013550,E43000205,514510,188608,E18000007,E40000003,E92000001,E12000007,5,E14000732,E15000007,E24000013,E30000234,E16000046,E09000015,00AQGG,00AQGG,E99999999,E00010906,E01002160,E02000453,E33034223,E38000256,E34004707,E35001108,A1,4C2,51.5847,-0.348629,E37000051,-1,E23000001,19922,E56000021,E54000027,E00184397,E01002160,E02000453
HA1  9,E99999999,E99999999,E09000015,E05013546,E43000205,515785,188741,E18000007,E40000003,E92000001,E12000007,5,E14000732,E15000007,E24000013,E30000234,E16000046,E09000015,00AQGB,00AQGB,E99999999,E00010676,E01002130,E02000452,E33029877,E38000256,E34004707,E35001108,A1,3A2,51.585645,-0.330182,E37000051,-1,E23000001,10868,E56000021,E54000027,E00184508,E01002130,E02000452
HA2  0,E99999999,E99999999,E09000015,E05013547,E43000205,514174,186956,E18000007,E40000003,E92000001,E12000007,5,E14000732,E15000007,E24000013,E30000266,E16000046,E09000015,00AQGC,00AQGC,E99999999,E00011081,E01002217,E02000459,E33034245,E38000256,E34004707,E35001108,A1,4C2,51.569921,-0.354002,E37000051,-1,E23000001,15293,E56000021,E54000027,E00011081,E01002217,E02000459
HA2  2,E99999999,E99999999,E09000015,E05013546,E43000205,515821,188696,E18000007,E40000003,E92000001,E12000007,5,E14000732,E15000007,E24000013,E30000234,E16000046,E09000015,00AQGB,00AQGB,E99999999,E00010676,E01002130,E02000452,E33029877,E38000256,E34004707,E35001108,A1,3A2,51.585229,-0.329666,E37000051,-1,E23000001,11018,E56000021,E54000027,E00184508,E01002130,E02000452
HA2  6,E99999999,E99999999,E09000015,E05013550,E43000205,514026,189577,E18000007,E40000003,E92000001,E12000007,5,E14000732,E15000007,E24000013,E30000234,E16000046,E09000015,00AQGF,00AQGF,E99999999,E00010816,E01002154,E02000447,E33034203,E38000256,E34004707,E35001108,A1,4C2,51.593513,-0.35529,E37000051,-1,E23000001,21952,E56000021,E54000027,E00184483,E01034594,E02000447
HA2  7,E99999999,E99999999,E09000015,E05013554,E43000205,513377,188208,E18000007,E40000003,E92000001,E12000007,5,E14000732,E15000007,E24000013,E30000266,E16000046,E09000015,00AQGU,00AQGU,E99999999,['E00010804' 'E00011173'],['E01002153' 'E01002239'],E02000451,E33034235,E38000256,E34004707,E35001108,A1,4C1,51.581342,-0.365104,E37000051,-1,E23000001,26183,E56000021,E54000027,E00010804,['E01002153' 'E01002239'],E02000451
HA2  8,E99999999,E99999999,E09000015,E05013559,E43000205,513710,186130,E18000007,E40000003,E92000001,E12000007,5,E14000732,E15000007,E24000013,E30000266,E16000046,E09000015,00AQGR,00AQGR,E99999999,E00011111,E01002213,E02000462,E33034259,E38000256,E34004707,E35001108,A1,4C2,51.562596,-0.360969,E37000051,-1,E23000001,16656,E56000021,E54000027,E00011111,E01002219,E02000462
HA2  9,E99999999,E99999999,E09000015,E05013557,E43000205,512798,186741,E18000007,E40000003,E92000001,E12000007,5,E14000732,E15000007,E24000013,E30000266,E16000046,E09000015,00AQGP,00AQGP,E99999999,E00011031,E01002204,E02006795,E33036857,E38000256,E34004707,E35001108,A1,4C2,51.568273,-0.373918,E37000051,-1,E23000001,19198,E56000021,E54000027,E00011031,E01002204,E02006795
HA3  0,E99999999,E99999999,E09000005,E05013502,E43000195,517650,188261,E18000007,E40000003,E92000001,E12000007,5,E14000592,E15000007,E24000013,E30000234,E16000045,E09000005,00AEGS,00AEGS,E99999999,E00002613,E01000536,E02000096,E33032604,E38000256,E34004707,E35000585,A1,4C2,51.58094,-0.303442,E37000051,-1,E23000001,22007,E56000021,E54000027,E00002613,E01000536,E02000096
HA3  3,E99999999,E99999999,E09000015,E05013546,E43000205,515821,188696,E18000007,E40000003,E92000001,E12000007,5,E14000732,E15000007,E24000013,E30000234,E16000046,E09000015,00AQGB,00AQGB,E99999999,E00010676,E01002130,E02000452,E33029877,E38000256,E34004707,E35001108,A1,3A2,51.585229,-0.329667,E37000051,-1,E23000001,11018,E56000021,E54000027,E00184508,E01002130,E02000452
HA3  5,E99999999,E99999999,E09000015,E05013561,E43000205,514966,190150,E18000007,E40000003,E92000001,E12000007,5,E14000731,E15000007,E24000013,E30000234,E16000046,E09000015,00AQGT,00AQGT,E99999999,E00010904,E01002236,E02000443,E33034193,E38000256,E34004707,E35001108,A1,4B1,51.598468,-0.341549,E37000051,-1,E23000001,13635,E56000021,E54000027,E00184389,E01002236,E02000443
HA3  6,E99999999,E99999999,E09000015,E05013548,E43000205,514804,191250,E18000007,E40000003,E92000001,E12000007,5,E14000731,E15000007,E24000013,E30000234,E16000046,E09000015,00AQGD,00AQGD,E99999999,E00010772,E01002144,E02000437,E33034166,E38000256,E34004707,E35001108,A1,4C2,51.608391,-0.343535,E37000051,-1,E23000001,16344,E56000021,E54000027,E00010772,E01002144,E02000437
HA3  7,E99999999,E99999999,E09000015,E05013562,E43000205,515707,190208,E18000007,E40000003,E92000001,E12000007,5,E14000731,E15000007,E24000013,E30000234,E16000046,E09000015,00AQGK,00AQGK,E99999999,E00010904,E01002184,E02000445,E33034191,E38000256,E34004707,E35001108,A1,4C2,51.598841,-0.330833,E37000051,-1,E23000001,13869,E56000021,E54000027,E00010927,E01002184,E02000445
HA3  8,E99999999,E99999999,E09000015,E05013552,E43000205,516790,189338,E18000007,E40000003,E92000001,E12000007,5,E14000731,E15000007,E24000013,E30000234,E16000046,E09000015,00AQGJ,00AQGJ,E99999999,E00010878,E01002176,E02006882,E33036918,E38000256,E34004707,E35001108,A1,4C2,51.590793,-0.315484,E37000051,-1,E23000001,21550,E56000021,E54000027,E00010878,E01002176,E02006882
HA3  9,E99999999,E99999999,E09000015,E05013551,E43000205,518278,188963,E18000007,E40000003,E92000001,E12000007,5,E14000731,E15000007,E24000013,E30000234,E16000046,E09000015,00AQGH,00AQGH,E99999999,E00010850,E01002171,E02000449,E33034211,E38000256,E34004707,E35001108,A1,4C2,51.587116,-0.294143,E37000051,-1,E23000001,15834,E56000021,E54000027,E00010850,E01002171,E02000449
HA4  0,E99999999,E99999999,E09000017,E05013579,E43000207,511343,186017,E18000007,E40000003,E92000001,E12000007,5,E14001007,E15000007,E24000013,E30000266,E16000007,E09000017,00ASGX,00ASGX,E99999999,E00012424,E01002496,E02006796,E33036859,E38000256,E34004707,E35001255,A1,4C1,51.562048,-0.395144,E37000051,-1,E23000001,23847,E56000021,E54000027,E00012424,E01002496,E02006796
HA4  4,E99999999,E99999999,E09000017,E05013577,E43000207,510138,187372,E18000007,E40000003,E92000001,E12000007,5,E14001007,E15000007,E24000013,E30000266,E16000007,E09000017,00ASGS,00ASGS,E99999999,E00012280,E01002470,E02000500,E33034412,E38000256,E34004707,E35001255,A1,6A1,51.574468,-0.412073,E37000051,-1,E23000001,23632,E56000021,E54000027,E00012280,E01002470,E02000500
HA4  6,E99999999,E99999999,E09000017,E05013579,E43000207,510270,185887,E18000007,E40000003,E92000001,E12000007,5,E14001007,E15000007,E24000013,E30000266,E16000007,E09000017,00ASGX,00ASGX,E99999999,['E00012432' 'E00012435'],E01002497,E02000502,E33034425,E38000256,E34004707,E35001255,A1,4C3,51.561093,-0.410654,E37000051,-1,E23000001,23759,E56000021,E54000027,['E00012432' 'E00012435'],E01002497,E02000502
HA4  7,E99999999,E99999999,E09000017,E05013577,E43000207,508732,187831,E18000007,E40000003,E92000001,E12000007,5,E14000906,E15000007,E24000013,E30000266,E16000007,E09000017,00ASHC,00ASHC,E99999999,E00012638,E01002538,E02000498,E33034406,E38000256,E34004707,E35001255,A1,6A1,51.578865,-0.432223,E37000051,-1,E23000001,25337,E56000021,E54000027,E00012638,E01002538,E02000498
HA4  8,E99999999,E99999999,E09000017,E05013577,E43000207,510096,187674,E18000007,E40000003,E92000001,E12000007,5,E14000906,E15000007,E24000013,E30000266,E16000007,E09000017,00ASGM,00ASGM,E99999999,E00176474,E01002433,E02000500,E33034412,E38000256,E34004707,E35001255,A1,6A1,51.577188,-0.412596,E37000051,-1,E23000001,25885,E56000021,E54000027,E00176474,E01002433,E02000500
HA4  9,E99999999,E99999999,E09000017,E05013567,E43000207,511121,186997,E18000007,E40000003,E92000001,E12000007,5,E14001007,E15000007,E24000013,E30000266,E16000007,E09000017,00ASGK,00ASGK,E99999999,E00012063,E01002419,E02000501,E33034421,E38000256,E34004707,E35001255,A1,5A2,51.5709,-0.398036,E37000051,-1,E23000001,25939,E56000021,E54000027,E00012063,E01002419,E02000501
HA5  1,E99999999,E99999999,E09000015,E05013556,E43000205,511760,188445,E18000007,E40000003,E92000001,E12000007,5,E14000906,E15000007,E24000013,E30000266,E16000046,E09000015,00AQGM,00AQGM,E99999999,E00010976,E01002194,E02000454,E33034226,E38000256,E34004707,E35001108,A1,6A1,51.583792,-0.388356,E37000051,-1,E23000001,29093,E56000021,E54000027,E00010976,E01002194,E02000454
HA5  2,E99999999,E99999999,E09000017,E05013567,E43000207,510655,189143,E18000007,E40000003,E92000001,E12000007,5,E14000906,E15000007,E24000013,E30000266,E16000007,E09000017,00ASGU,00ASGU,E99999999,E00012358,E01002480,E02000497,E33034402,E38000256,E34004707,E35001255,A1,6A1,51.590293,-0.404074,E37000051,-1,E23000001,23122,E56000021,E54000027,E00012358,E01002480,E02000497
